Date,Statistic,GDP,Population,Inflation Rate,Interest Rate
1996-01-01,935.6666666666666,86273.0046153846,6809.6,2.9,6.233333333333333
1996-01-02,928.3333333333334,86724.08506410256,6808.333333333334,3.0,6.086666666666667
1996-01-03,921.0,87175.1655128205,6807.066666666667,3.0,5.94
1996-01-04,927.3333333333334,87626.24596153846,6805.8,2.8,5.856666666666667
1996-01-05,933.6666666666666,88077.3264102564,6804.533333333334,2.8,5.773333333333333
1996-01-06,940.0,88528.40685897435,6803.266666666666,2.8,5.69
1996-01-07,987.3333333333334,88979.4873076923,6802.0,2.7,5.69
1996-01-08,1034.6666666666667,89430.56775641025,6800.733333333334,2.7,5.69
1996-01-09,1082.0,89881.64820512821,6799.466666666666,2.7,5.69
1996-01-10,1110.0,90332.72865384615,6798.2,3.0,5.773333333333333
1996-01-11,1138.0,90783.8091025641,6796.933333333333,3.1,5.856666666666667
1996-01-12,1166.0,91234.88955128205,6795.666666666666,2.8,5.94
1997-01-01,1195.3333333333333,91685.97,6794.4,2.6,5.94
1997-01-02,1224.6666666666667,92319.38916666666,6794.216666666666,2.4,5.94
1997-01-03,1254.0,92952.80833333333,6794.033333333333,2.2,5.94
1997-01-04,1266.0,93586.22750000001,6793.849999999999,2.1,6.043333333333334
1997-01-05,1278.0,94219.64666666667,6793.666666666666,2.1,6.1466666666666665
1997-01-06,1290.0,94853.06583333333,6793.483333333333,2.1,6.25
1997-01-07,1286.0,95486.485,6793.299999999999,2.4,6.416666666666667
1997-01-08,1282.0,96119.90416666667,6793.116666666667,2.3,6.583333333333333
1997-01-09,1278.0,96753.32333333333,6792.933333333333,2.2,6.75
1997-01-10,1285.0,97386.7425,6792.75,2.2,6.916666666666667
1997-01-11,1292.0,98020.16166666667,6792.566666666667,2.1,7.083333333333333
1997-01-12,1299.0,98653.58083333334,6792.383333333333,1.9,7.25
1998-01-01,1288.0,99287.0,6792.2,1.8,7.25
1998-01-02,1277.0,99705.66666666667,6790.608333333334,1.8,7.25
1998-01-03,1266.0,100124.33333333333,6789.016666666666,1.9,7.25
1998-01-04,1282.3333333333333,100543.0,6787.425,2.1,7.333333333333333
1998-01-05,1298.6666666666667,100961.66666666667,6785.833333333333,2.2,7.416666666666667
1998-01-06,1315.0,101380.33333333333,6784.241666666667,1.9,7.5
1998-01-07,1313.3333333333333,101799.0,6782.65,1.7,7.5
1998-01-08,1311.6666666666667,102217.66666666667,6781.058333333333,1.6,7.5
1998-01-09,1310.0,102636.33333333333,6779.466666666667,1.7,7.5
1998-01-10,1298.6666666666667,103055.0,6777.875,1.6,7.083333333333333
1998-01-11,1287.3333333333333,103473.66666666667,6776.283333333334,1.7,6.666666666666667
1998-01-12,1276.0,103892.33333333333,6774.691666666667,1.9,6.25
1999-01-01,1275.0,104311.0,6773.1,2.0,6.0
1999-01-02,1274.0,104547.5,6773.191666666667,1.9,5.75
1999-01-03,1273.0,104784.0,6773.283333333334,2.1,5.5
1999-01-04,1259.6666666666667,105020.5,6773.375,2.0,5.333333333333333
1999-01-05,1246.3333333333333,105257.0,6773.466666666667,1.7,5.166666666666667
1999-01-06,1233.0,105493.5,6773.558333333333,1.8,5.0
1999-01-07,1248.3333333333333,105730.0,6773.65,1.7,5.083333333333333
1999-01-08,1263.6666666666667,105966.5,6773.741666666667,1.6,5.166666666666667
1999-01-09,1279.0,106203.0,6773.833333333333,1.6,5.25
1999-01-10,1300.3333333333333,106439.5,6773.925,1.5,5.333333333333333
1999-01-11,1321.6666666666667,106676.0,6774.016666666666,1.5,5.416666666666667
1999-01-12,1343.0,106912.5,6774.108333333334,1.5,5.5
2000-01-01,1358.0,107149.0,6774.2,1.2,5.583333333333333
2000-01-02,1373.0,107653.83333333333,6774.099999999999,1.2,5.666666666666667
2000-01-03,1388.0,108158.66666666667,6774.0,1.0,5.75
2000-01-04,1405.6666666666667,108663.5,6773.9,0.9,5.75
2000-01-05,1423.3333333333333,109168.33333333333,6773.8,1.0,5.75
2000-01-06,1441.0,109673.16666666667,6773.7,1.2,5.75
2000-01-07,1448.6666666666667,110178.0,6773.6,1.2,5.75
2000-01-08,1456.3333333333333,110682.83333333333,6773.5,1.0,5.75
2000-01-09,1464.0,111187.66666666667,6773.4,1.3,5.75
2000-01-10,1460.0,111692.5,6773.3,1.4,5.75
2000-01-11,1456.0,112197.33333333333,6773.2,1.5,5.75
2000-01-12,1452.0,112702.16666666667,6773.1,1.2,5.75
2001-01-01,1457.0,113207.0,6773.0,1.2,5.75
2001-01-02,1462.0,113646.75,6773.991666666667,1.2,5.75
2001-01-03,1467.0,114086.5,6774.983333333334,1.3,5.75
2001-01-04,1486.3333333333333,114526.25,6775.975,1.5,5.583333333333333
2001-01-05,1505.6666666666667,114966.0,6776.966666666666,1.9,5.416666666666667
2001-01-06,1525.0,115405.75,6777.958333333333,1.9,5.25
2001-01-07,1537.3333333333333,115845.5,6778.95,1.7,5.083333333333333
2001-01-08,1549.6666666666667,116285.25,6779.941666666667,2.1,4.916666666666667
2001-01-09,1562.0,116725.0,6780.933333333333,1.7,4.75
2001-01-10,1598.6666666666667,117164.75,6781.924999999999,1.6,4.5
2001-01-11,1635.3333333333333,117604.5,6782.916666666666,1.2,4.25
2001-01-12,1672.0,118044.25,6783.908333333333,1.4,4.0
2002-01-01,1697.6666666666667,118484.0,6784.9,1.8,4.0
2002-01-02,1723.3333333333333,119034.08333333333,6787.383333333333,1.7,4.0
2002-01-03,1749.0,119584.16666666667,6789.866666666667,1.7,4.0
2002-01-04,1776.6666666666667,120134.25,6792.349999999999,1.6,4.0
2002-01-05,1804.3333333333333,120684.33333333333,6794.833333333333,1.2,4.0
2002-01-06,1832.0,121234.41666666667,6797.316666666667,1.1,4.0
2002-01-07,1874.0,121784.5,6799.799999999999,1.4,4.0
2002-01-08,1916.0,122334.58333333333,6802.283333333333,1.3,4.0
2002-01-09,1958.0,122884.66666666667,6804.766666666666,1.2,4.0
2002-01-10,1937.3333333333333,123434.75,6807.25,1.5,4.0
2002-01-11,1916.6666666666667,123984.83333333333,6809.733333333334,1.6,4.0
2002-01-12,1896.0,124534.91666666667,6812.216666666666,1.7,4.0
2003-01-01,1891.3333333333333,125085.0,6814.7,1.4,3.9166666666666665
2003-01-02,1886.6666666666667,125676.91666666667,6816.841666666666,1.6,3.8333333333333335
2003-01-03,1882.0,126268.83333333333,6818.983333333334,1.6,3.75
2003-01-04,1868.3333333333333,126860.75,6821.125,1.5,3.75
2003-01-05,1854.6666666666667,127452.66666666667,6823.266666666666,1.3,3.75
2003-01-06,1841.0,128044.58333333333,6825.408333333333,1.2,3.75
2003-01-07,1811.0,128636.5,6827.549999999999,1.3,3.6666666666666665
2003-01-08,1781.0,129228.41666666667,6829.691666666667,1.4,3.5833333333333335
2003-01-09,1751.0,129820.33333333333,6831.833333333333,1.3,3.5
2003-01-10,1771.0,130412.25,6833.974999999999,1.3,3.5833333333333335
2003-01-11,1791.0,131004.16666666667,6836.116666666667,1.3,3.6666666666666665
2003-01-12,1811.0,131596.08333333334,6838.258333333333,1.3,3.75
2004-01-01,1824.6666666666667,132188.0,6840.4,1.5,3.8333333333333335
2004-01-02,1838.3333333333333,132724.16666666666,6842.866666666667,1.4,3.9166666666666665
2004-01-03,1852.0,133260.33333333334,6845.333333333333,1.2,4.0
2004-01-04,1863.6666666666667,133796.5,6847.799999999999,1.1,4.083333333333333
2004-01-05,1875.3333333333333,134332.66666666666,6850.266666666666,1.4,4.166666666666667
2004-01-06,1887.0,134868.83333333334,6852.733333333334,1.5,4.25
2004-01-07,1871.0,135405.0,6855.2,1.4,4.416666666666667
2004-01-08,1855.0,135941.16666666666,6857.666666666666,1.4,4.583333333333333
2004-01-09,1839.0,136477.33333333334,6860.133333333333,1.2,4.75
2004-01-10,1767.0,137013.5,6862.6,1.3,4.75
2004-01-11,1695.0,137549.66666666666,6865.066666666667,1.5,4.75
2004-01-12,1623.0,138085.83333333334,6867.533333333333,1.8,4.75
2005-01-01,1558.6666666666667,138622.0,6870.0,1.7,4.75
2005-01-02,1494.3333333333333,139235.83333333334,6872.633333333333,1.7,4.75
2005-01-03,1430.0,139849.66666666666,6875.266666666666,2.0,4.75
2005-01-04,1372.6666666666667,140463.5,6877.9,1.9,4.75
2005-01-05,1315.3333333333333,141077.33333333334,6880.533333333334,1.9,4.75
2005-01-06,1258.0,141691.16666666666,6883.166666666667,2.0,4.75
2005-01-07,1239.3333333333333,142305.0,6885.8,2.3,4.666666666666667
2005-01-08,1220.6666666666667,142918.83333333334,6888.433333333333,2.4,4.583333333333333
2005-01-09,1202.0,143532.66666666666,6891.066666666667,2.5,4.5
2005-01-10,1238.0,144146.5,6893.700000000001,2.4,4.5
2005-01-11,1274.0,144760.33333333334,6896.333333333334,2.2,4.5
2005-01-12,1310.0,145374.16666666666,6898.966666666667,2.1,4.5
2006-01-01,1343.6666666666667,145988.0,6901.6,2.2,4.5
2006-01-02,1377.3333333333333,146454.16666666666,6903.908333333334,2.2,4.5
2006-01-03,1411.0,146920.33333333334,6906.216666666667,2.0,4.5
2006-01-04,1441.0,147386.5,6908.525000000001,2.2,4.5
2006-01-05,1471.0,147852.66666666666,6910.833333333334,2.4,4.5
2006-01-06,1501.0,148318.83333333334,6913.141666666667,2.6,4.5
2006-01-07,1511.0,148785.0,6915.450000000001,2.5,4.583333333333333
2006-01-08,1521.0,149251.16666666666,6917.758333333333,2.6,4.666666666666667
2006-01-09,1531.0,149717.33333333334,6920.066666666667,2.5,4.75
2006-01-10,1537.3333333333333,150183.5,6922.375,2.5,4.833333333333333
2006-01-11,1543.6666666666667,150649.66666666666,6924.683333333333,2.8,4.916666666666667
2006-01-12,1550.0,151115.83333333334,6926.991666666667,2.9,5.0
2007-01-01,1545.3333333333333,151582.0,6929.3,2.7,5.083333333333333
2007-01-02,1540.6666666666667,151838.25,6931.733333333334,2.7,5.166666666666667
2007-01-03,1536.0,152094.5,6934.166666666667,2.9,5.25
2007-01-04,1505.0,152350.75,6936.6,2.7,5.333333333333333
